,Student ID,student_name,gender,grade,school_name,reading_score,math_score
27934,27934,Amanda Morton,F,9th,Rodriguez High School,93,73
27935,27935,Randy Bauer,M,9th,Rodriguez High School,90,78
27936,27936,Erin Pham,F,12th,Rodriguez High School,96,64
27937,27937,Debra Moran,F,12th,Rodriguez High School,88,67
27938,27938,Patricia Pena,F,12th,Rodriguez High School,66,60
27939,27939,Kara Henson,F,9th,Rodriguez High School,70,55
27940,27940,Jordan Harvey,M,10th,Rodriguez High School,63,70
27941,27941,Daniel King,M,10th,Rodriguez High School,78,89
27942,27942,Lisa James,F,10th,Rodriguez High School,64,76
27943,27943,Patricia Guerrero,F,9th,Rodriguez High School,97,67
27944,27944,James Nelson,M,12th,Rodriguez High School,91,88
27945,27945,Alison Chapman,F,11th,Rodriguez High School,92,55
27946,27946,Samantha Richardson,F,10th,Rodriguez High School,66,64
27947,27947,Heather Decker,F,11th,Rodriguez High School,91,98
27948,27948,Keith Jackson,M,10th,Rodriguez High School,99,58
27949,27949,Robert Ellis,M,10th,Rodriguez High School,89,95
27950,27950,Tara Gardner,F,9th,Rodriguez High School,88,63
27951,27951,Nicholas Maxwell,M,9th,Rodriguez High School,76,76
27952,27952,Carlos Vasquez,M,11th,Rodriguez High School,99,83
27953,27953,Brandi Leonard,F,9th,Rodriguez High School,80,69
27954,27954,Courtney Sweeney,F,10th,Rodriguez High School,94,97
27955,27955,Andrea King,F,12th,Rodriguez High School,93,91
27956,27956,Gregory Green,M,12th,Rodriguez High School,76,81
27957,27957,Anna Mcbride,F,9th,Rodriguez High School,98,56
27958,27958,Benjamin Harper,M,9th,Rodriguez High School,66,80
27959,27959,Brittany Davis,F,9th,Rodriguez High School,99,83
27960,27960,Justin Harrison,M,9th,Rodriguez High School,66,71
27961,27961,Lauren Burns,F,11th,Rodriguez High School,87,70
27962,27962,Phillip Gates,M,12th,Rodriguez High School,83,87
27963,27963,Bradley Fitzgerald,M,11th,Rodriguez High School,74,65
27964,27964,Bruce Hernandez,M,11th,Rodriguez High School,94,72
27965,27965,Tonya Mendoza,F,10th,Rodriguez High School,77,64
27966,27966,Ashley Garza,F,12th,Rodriguez High School,68,80
27967,27967,Lauren Collins,F,10th,Rodriguez High School,90,78
27968,27968,Robert Jimenez,M,9th,Rodriguez High School,88,93
27969,27969,Dale Rodriguez,M,11th,Rodriguez High School,64,63
27970,27970,Jeffrey Porter,M,10th,Rodriguez High School,64,61
27971,27971,Kristy Jackson,F,10th,Rodriguez High School,67,72
27972,27972,Jackie Bishop,F,10th,Rodriguez High School,80,84
27973,27973,Julia Clark,F,9th,Rodriguez High School,65,99
27974,27974,Ryan West,M,11th,Rodriguez High School,93,97
27975,27975,Austin Osborne,M,9th,Rodriguez High School,92,91
27976,27976,Nicholas Moore,M,12th,Rodriguez High School,83,79
27977,27977,Kristi Mitchell,F,10th,Rodriguez High School,84,96
27978,27978,David Giles,M,10th,Rodriguez High School,93,74
27979,27979,Jimmy Young,M,11th,Rodriguez High School,76,96
27980,27980,Elizabeth Fitzgerald,F,11th,Rodriguez High School,72,94
27981,27981,Heather Reed,F,9th,Rodriguez High School,72,59
27982,27982,April Sawyer,F,11th,Rodriguez High School,93,80
27983,27983,Cynthia Montoya,F,12th,Rodriguez High School,92,69
27984,27984,James Jackson,M,9th,Rodriguez High School,82,66
27985,27985,Michael Sanchez,M,12th,Rodriguez High School,85,78
27986,27986,Troy Hooper,M,10th,Rodriguez High School,64,62
27987,27987,Rachel Bowen,F,11th,Rodriguez High School,65,62
27988,27988,Joseph Bush,M,11th,Rodriguez High School,64,96
27989,27989,Mark Jefferson,M,10th,Rodriguez High School,78,70
27990,27990,Jimmy Hess,M,11th,Rodriguez High School,89,66
27991,27991,Danielle Avila,F,10th,Rodriguez High School,92,82
27992,27992,Deborah Moon,F,10th,Rodriguez High School,80,90
27993,27993,Gregory Thomas,M,10th,Rodriguez High School,74,88
27994,27994,Tiffany Morgan,F,9th,Rodriguez High School,96,73
27995,27995,Cindy Bird,F,9th,Rodriguez High School,96,55
27996,27996,Brittany Garza,F,10th,Rodriguez High School,74,76
27997,27997,Shelia Conley,F,9th,Rodriguez High School,67,58
27998,27998,Lisa Long,F,12th,Rodriguez High School,69,62
27999,27999,Sandy Juarez,F,10th,Rodriguez High School,64,67
28000,28000,Carrie Byrd,F,10th,Rodriguez High School,64,56
28001,28001,Terry Turner,M,9th,Rodriguez High School,99,74
28002,28002,Teresa Munoz,F,10th,Rodriguez High School,80,89
28003,28003,Dustin Quinn,M,11th,Rodriguez High School,74,90
28004,28004,Tamara Young,F,12th,Rodriguez High School,88,86
28005,28005,Luis Aguirre,M,9th,Rodriguez High School,72,88
28006,28006,Christine Wright,F,10th,Rodriguez High School,97,69
28007,28007,Joshua Garza,M,10th,Rodriguez High School,97,57
28008,28008,John Greene,M,9th,Rodriguez High School,88,85
28009,28009,Jill Carter,F,12th,Rodriguez High School,89,95
28010,28010,Tamara Shepherd,F,9th,Rodriguez High School,85,71
28011,28011,Michael Rosales,M,10th,Rodriguez High School,64,75
28012,28012,Claire Nelson,F,10th,Rodriguez High School,83,55
28013,28013,Ann Caldwell,F,10th,Rodriguez High School,87,59
28014,28014,Samuel Anderson,M,9th,Rodriguez High School,95,69
28015,28015,Jennifer Hall,F,9th,Rodriguez High School,91,77
28016,28016,Lori Clarke,F,10th,Rodriguez High School,70,86
28017,28017,Claire Singh,F,10th,Rodriguez High School,77,74
28018,28018,Susan Taylor,F,9th,Rodriguez High School,98,66
28019,28019,John Murray,M,10th,Rodriguez High School,89,97
28020,28020,Amber Smith,F,10th,Rodriguez High School,77,94
28021,28021,Allen Simmons,M,12th,Rodriguez High School,88,98
28022,28022,Steven Rogers,M,9th,Rodriguez High School,67,58
28023,28023,Nicole Martinez,F,11th,Rodriguez High School,89,91
28024,28024,Juan Nicholson,M,9th,Rodriguez High School,91,87
28025,28025,Rose Rios,F,12th,Rodriguez High School,67,96
28026,28026,Donna Olson,F,9th,Rodriguez High School,81,59
28027,28027,Geoffrey Lowery,M,10th,Rodriguez High School,76,55
28028,28028,David Robinson,M,9th,Rodriguez High School,84,79
28029,28029,Thomas Macdonald,M,9th,Rodriguez High School,97,89
28030,28030,Mark Smith,M,10th,Rodriguez High School,87,81
28031,28031,Joe Butler,M,11th,Rodriguez High School,81,92
28032,28032,Christina Gardner,F,11th,Rodriguez High School,77,55
28033,28033,Joshua Thompson,M,9th,Rodriguez High School,86,57
28034,28034,David Perez,M,10th,Rodriguez High School,68,73
28035,28035,Tiffany Cain,F,9th,Rodriguez High School,86,80
28036,28036,Douglas Mccarthy,M,9th,Rodriguez High School,84,60
28037,28037,Susan Mercado,F,10th,Rodriguez High School,72,56
28038,28038,Debra Lewis,F,9th,Rodriguez High School,83,64
28039,28039,Thomas Alexander,M,9th,Rodriguez High School,63,88
28040,28040,Brittany Torres,F,12th,Rodriguez High School,65,83
28041,28041,April Scott,F,10th,Rodriguez High School,69,86
28042,28042,Sarah Durham,F,12th,Rodriguez High School,99,70
28043,28043,Brian Terry,M,9th,Rodriguez High School,92,60
28044,28044,Danielle Harris,F,10th,Rodriguez High School,85,64
28045,28045,Paul Hardy,M,11th,Rodriguez High School,71,82
28046,28046,Felicia Garcia,F,11th,Rodriguez High School,96,58
28047,28047,Stacey Baird,F,12th,Rodriguez High School,97,84
28048,28048,Amy Price,F,10th,Rodriguez High School,87,80
28049,28049,Melinda Thomas,F,10th,Rodriguez High School,84,87
28050,28050,Heather Flores,F,9th,Rodriguez High School,86,59
28051,28051,Larry Fritz,M,10th,Rodriguez High School,83,91
28052,28052,Linda Miller,F,12th,Rodriguez High School,85,60
28053,28053,Robert Richmond,M,11th,Rodriguez High School,76,72
28054,28054,Zachary Strong,M,10th,Rodriguez High School,80,75
28055,28055,Paula Wilson,F,11th,Rodriguez High School,88,72
28056,28056,Julie Summers,F,9th,Rodriguez High School,70,92
28057,28057,Sara Martinez,F,10th,Rodriguez High School,73,70
28058,28058,Nathaniel Lowe,M,10th,Rodriguez High School,86,77
28059,28059,Ashley Anderson,F,9th,Rodriguez High School,79,66
28060,28060,Troy Murray,M,10th,Rodriguez High School,85,77
28061,28061,Kim Willis,F,12th,Rodriguez High School,64,98
28062,28062,Thomas Frye Jr.,M,9th,Rodriguez High School,80,73
28063,28063,Paul Johnson,M,12th,Rodriguez High School,73,55
28064,28064,Shelby Brown,F,9th,Rodriguez High School,90,63
28065,28065,Angie Forbes,F,9th,Rodriguez High School,85,67
28066,28066,Stephen Hudson,M,9th,Rodriguez High School,88,70
28067,28067,Tyler Norton,M,10th,Rodriguez High School,73,76
28068,28068,Dennis Stephens,M,9th,Rodriguez High School,85,65
28069,28069,Valerie Sharp,F,12th,Rodriguez High School,95,57
28070,28070,Dawn Kelley,F,10th,Rodriguez High School,66,72
28071,28071,Sarah Obrien,F,12th,Rodriguez High School,80,61
28072,28072,Robert Rangel,M,9th,Rodriguez High School,93,84
28073,28073,Patricia Scott,F,9th,Rodriguez High School,64,77
28074,28074,Melissa Anderson,F,11th,Rodriguez High School,85,68
28075,28075,Emily Jenkins,F,9th,Rodriguez High School,95,68
28076,28076,Bryan Dennis,M,12th,Rodriguez High School,85,75
28077,28077,Charles Marshall,M,12th,Rodriguez High School,86,73
28078,28078,Charles Thompson,M,9th,Rodriguez High School,80,58
28079,28079,Melvin Webster,M,11th,Rodriguez High School,94,68
28080,28080,Ashlee Williams,F,12th,Rodriguez High School,98,64
28081,28081,Krystal Donovan,F,12th,Rodriguez High School,80,71
28082,28082,Emily Brown,F,9th,Rodriguez High School,69,64
28083,28083,Cameron Hopkins,M,10th,Rodriguez High School,81,64
28084,28084,Bethany Summers,F,11th,Rodriguez High School,74,85
28085,28085,Michele Landry,F,11th,Rodriguez High School,85,88
28086,28086,Alexander Duncan,M,9th,Rodriguez High School,84,68
28087,28087,Kristin Gonzales,F,9th,Rodriguez High School,83,85
28088,28088,Scott Shannon,M,10th,Rodriguez High School,99,65
28089,28089,Michael Chapman,M,12th,Rodriguez High School,86,76
28090,28090,Andrea Davis,F,10th,Rodriguez High School,99,65
28091,28091,Patricia Foster,F,12th,Rodriguez High School,97,69
28092,28092,Alyssa Tran,F,11th,Rodriguez High School,79,73
28093,28093,Lauren Moore,F,10th,Rodriguez High School,84,85
28094,28094,Christopher Duffy,M,10th,Rodriguez High School,88,57
28095,28095,David Singleton,M,12th,Rodriguez High School,83,79
28096,28096,Jason Davis,M,11th,Rodriguez High School,76,86
28097,28097,Madison Wilson,F,11th,Rodriguez High School,68,97
28098,28098,Tristan Cummings,M,12th,Rodriguez High School,70,70
28099,28099,Lindsey Greer,F,9th,Rodriguez High School,98,58
28100,28100,Jeremiah Franklin,M,10th,Rodriguez High School,87,89
28101,28101,Mark Schwartz,M,11th,Rodriguez High School,76,58
28102,28102,Shawn Christensen,M,9th,Rodriguez High School,73,77
28103,28103,Tim Tran,M,12th,Rodriguez High School,70,65
28104,28104,Nancy Ramsey,F,12th,Rodriguez High School,72,98
28105,28105,Tommy Johnson,M,12th,Rodriguez High School,71,57
28106,28106,Kayla Farmer,F,12th,Rodriguez High School,85,63
28107,28107,Eric Porter,M,9th,Rodriguez High School,90,78
28108,28108,Sean Sullivan,M,10th,Rodriguez High School,80,85
28109,28109,Rhonda Williams,F,10th,Rodriguez High School,65,65
28110,28110,Mario Kramer,M,9th,Rodriguez High School,69,69
28111,28111,David Delgado,M,12th,Rodriguez High School,84,90
28112,28112,Thomas Phillips,M,12th,Rodriguez High School,63,72
28113,28113,Stephanie Edwards,F,9th,Rodriguez High School,72,55
28114,28114,Patrick Mcdaniel,M,10th,Rodriguez High School,86,60
28115,28115,Morgan Ramos,F,11th,Rodriguez High School,79,75
28116,28116,Willie Dean,M,10th,Rodriguez High School,79,74
28117,28117,John Hamilton,M,11th,Rodriguez High School,74,72
28118,28118,Tyler Mora,M,9th,Rodriguez High School,88,99
28119,28119,Anthony Tran,M,9th,Rodriguez High School,70,81
28120,28120,Stephanie Mcintosh,F,9th,Rodriguez High School,96,62
28121,28121,Gabriel Williams,M,12th,Rodriguez High School,83,78
28122,28122,Benjamin Williams,M,10th,Rodriguez High School,75,99
28123,28123,Jennifer Rowland,F,10th,Rodriguez High School,85,86
28124,28124,Maria Weber,F,11th,Rodriguez High School,75,73
28125,28125,Paula Wright,F,10th,Rodriguez High School,71,95
28126,28126,Angela Garner,F,12th,Rodriguez High School,89,93
28127,28127,Scott Black,M,9th,Rodriguez High School,95,60
28128,28128,Shawn Jacobson,M,12th,Rodriguez High School,84,79
28129,28129,Jennifer Massey,F,10th,Rodriguez High School,83,62
28130,28130,Philip Martin,M,9th,Rodriguez High School,78,56
28131,28131,Kristin Kennedy,F,10th,Rodriguez High School,92,69
28132,28132,Patricia Jones,F,9th,Rodriguez High School,79,71
28133,28133,Brooke Williams,F,12th,Rodriguez High School,65,84
28134,28134,David Stanton,M,10th,Rodriguez High School,71,88
28135,28135,Elizabeth Farmer,F,10th,Rodriguez High School,95,88
28136,28136,Steven Lee,M,11th,Rodriguez High School,68,85
28137,28137,Ashley Watson,F,11th,Rodriguez High School,75,87
28138,28138,Ashley Serrano,F,12th,Rodriguez High School,84,68
28139,28139,Stephanie Davis,F,11th,Rodriguez High School,98,93
28140,28140,Connor Lowery,M,12th,Rodriguez High School,74,90
28141,28141,Barbara Thompson,F,9th,Rodriguez High School,83,55
28142,28142,Leah Ross,F,11th,Rodriguez High School,99,89
28143,28143,Judith Taylor,F,11th,Rodriguez High School,64,78
28144,28144,John Ferguson,M,12th,Rodriguez High School,98,56
28145,28145,John Brown,M,11th,Rodriguez High School,80,70
28146,28146,David Hanson,M,12th,Rodriguez High School,67,75
28147,28147,Debra Perry,F,10th,Rodriguez High School,90,71
28148,28148,Derrick Potter,M,11th,Rodriguez High School,68,90
28149,28149,Joshua Simpson,M,12th,Rodriguez High School,72,75
28150,28150,Duane Bailey,M,10th,Rodriguez High School,83,84
28151,28151,Thomas Wagner,M,10th,Rodriguez High School,78,96
28152,28152,Robert Edwards,M,10th,Rodriguez High School,82,82
28153,28153,Samuel Evans,M,12th,Rodriguez High School,69,94
28154,28154,Ronald Norris,M,10th,Rodriguez High School,75,73
28155,28155,Karen Grant,F,12th,Rodriguez High School,63,76
28156,28156,Brittany Williams,F,12th,Rodriguez High School,88,96
28157,28157,Rebecca Bates,F,10th,Rodriguez High School,83,64
28158,28158,David Terry,M,11th,Rodriguez High School,72,98
28159,28159,Joe Johnson,M,12th,Rodriguez High School,84,75
28160,28160,David Perez,M,11th,Rodriguez High School,84,93
28161,28161,Joshua Buchanan,M,11th,Rodriguez High School,95,56
28162,28162,Joseph Randall,M,10th,Rodriguez High School,76,91
28163,28163,Sean Bird,M,11th,Rodriguez High School,63,99
28164,28164,Kimberly Wilson,F,11th,Rodriguez High School,88,57
28165,28165,Brittney Moore,F,10th,Rodriguez High School,71,90
28166,28166,David Williams,M,10th,Rodriguez High School,92,58
28167,28167,Peter Martinez,M,10th,Rodriguez High School,81,83
28168,28168,Michele Jacobs,F,11th,Rodriguez High School,75,98
28169,28169,Ross Martinez,M,9th,Rodriguez High School,86,87
28170,28170,Cameron Perez,M,10th,Rodriguez High School,90,99
28171,28171,Ronald Doyle,M,11th,Rodriguez High School,90,95
28172,28172,Chad Arnold,M,11th,Rodriguez High School,89,61
28173,28173,Danielle Allen,F,10th,Rodriguez High School,68,83
28174,28174,Joshua Hubbard,M,11th,Rodriguez High School,95,78
28175,28175,Kelly Gutierrez,F,12th,Rodriguez High School,70,75
28176,28176,Alexis Walker,F,11th,Rodriguez High School,72,61
28177,28177,Christopher Freeman,M,12th,Rodriguez High School,73,81
28178,28178,Casey Perry,M,9th,Rodriguez High School,97,97
28179,28179,David Walker,M,10th,Rodriguez High School,71,99
28180,28180,Laura Martin,F,9th,Rodriguez High School,81,69
28181,28181,Christine Riley,F,12th,Rodriguez High School,67,59
28182,28182,Christopher Griffith,M,11th,Rodriguez High School,74,92
28183,28183,Timothy Miles,M,10th,Rodriguez High School,74,88
28184,28184,Timothy Hill,M,10th,Rodriguez High School,77,62
28185,28185,James Davis,M,10th,Rodriguez High School,75,81
28186,28186,Dawn Scott,F,11th,Rodriguez High School,69,63
28187,28187,William Hampton,M,12th,Rodriguez High School,94,99
28188,28188,Kevin Gibbs,M,12th,Rodriguez High School,90,76
28189,28189,Leah Wilcox,F,11th,Rodriguez High School,70,87
28190,28190,Edward Byrd,M,10th,Rodriguez High School,72,60
28191,28191,Erica Mccarty,F,11th,Rodriguez High School,76,77
28192,28192,Sydney Owens,F,11th,Rodriguez High School,83,61
28193,28193,Kelly Bates,F,11th,Rodriguez High School,92,79
28194,28194,Kristin Jones,F,11th,Rodriguez High School,89,77
28195,28195,Edwin Padilla,M,11th,Rodriguez High School,95,69
28196,28196,Jack Perez,M,11th,Rodriguez High School,66,82
28197,28197,Tyler Keller,M,10th,Rodriguez High School,66,57
28198,28198,Cynthia Mclaughlin,F,12th,Rodriguez High School,63,58
28199,28199,Jason Ashley,M,9th,Rodriguez High School,75,55
28200,28200,Jacob Brown,M,9th,Rodriguez High School,69,63
28201,28201,Curtis Riley,M,10th,Rodriguez High School,75,63
28202,28202,Billy Johnson,M,11th,Rodriguez High School,99,85
28203,28203,Sarah Avery,F,12th,Rodriguez High School,87,71
28204,28204,Gregory Davies,M,9th,Rodriguez High School,72,66
28205,28205,Dustin Hernandez,M,10th,Rodriguez High School,93,91
28206,28206,Jeffrey Le,M,10th,Rodriguez High School,98,84
28207,28207,Angela Wang,F,10th,Rodriguez High School,66,72
28208,28208,Louis Ortiz,M,12th,Rodriguez High School,79,97
28209,28209,Michael Riley,M,12th,Rodriguez High School,66,85
28210,28210,Sheryl Holmes,F,11th,Rodriguez High School,87,75
28211,28211,Kevin Hamilton,M,9th,Rodriguez High School,83,77
28212,28212,Mark Smith,M,9th,Rodriguez High School,73,68
28213,28213,Kim Henderson,F,10th,Rodriguez High School,86,95
28214,28214,Jessica Forbes,F,10th,Rodriguez High School,85,78
28215,28215,Lindsay Mendoza,F,11th,Rodriguez High School,84,57
28216,28216,Cassie Jacobs,F,9th,Rodriguez High School,93,91
28217,28217,Tammy Powell,F,12th,Rodriguez High School,84,63
28218,28218,Sean Davis,M,9th,Rodriguez High School,79,75
28219,28219,Michelle Wells,F,10th,Rodriguez High School,69,58
28220,28220,Gina Le,F,10th,Rodriguez High School,80,85
28221,28221,Cathy Jones,F,12th,Rodriguez High School,95,56
28222,28222,Melissa Wallace,F,12th,Rodriguez High School,69,63
28223,28223,Wesley Taylor,M,10th,Rodriguez High School,97,92
28224,28224,Paul Stephenson,M,9th,Rodriguez High School,64,78
28225,28225,John Garrison,M,9th,Rodriguez High School,97,58
28226,28226,Tyler Stephens,M,12th,Rodriguez High School,82,63
28227,28227,Jim Alvarez,M,9th,Rodriguez High School,99,93
28228,28228,Jerome Brooks,M,10th,Rodriguez High School,70,68
28229,28229,William Padilla,M,10th,Rodriguez High School,69,75
28230,28230,Valerie Scott,F,9th,Rodriguez High School,69,67
28231,28231,Theresa May,F,10th,Rodriguez High School,63,66
28232,28232,Richard Armstrong,M,9th,Rodriguez High School,81,72
28233,28233,Christopher Mack,M,12th,Rodriguez High School,94,60
28234,28234,Lisa Campbell,F,12th,Rodriguez High School,68,98
28235,28235,Jason Conley,M,9th,Rodriguez High School,66,61
28236,28236,Melissa Gross,F,12th,Rodriguez High School,72,68
28237,28237,Mark Hardy,M,9th,Rodriguez High School,92,57
28238,28238,Amber Russell,F,9th,Rodriguez High School,84,59
28239,28239,Kelly Hernandez,F,9th,Rodriguez High School,63,85
28240,28240,Jordan Sandoval,F,9th,Rodriguez High School,63,86
28241,28241,Erin Wilson,F,10th,Rodriguez High School,80,79
28242,28242,David Mullen,M,11th,Rodriguez High School,72,67
28243,28243,Adam Parrish,M,12th,Rodriguez High School,78,56
